ID, Label
2cf797ab-56af-4194-a617-c17f1e67682f, https://gizmodo.uol.com.br/author/james-whitbrook/page/3/
8d367e78-8cb1-415e-9a16-1b417fcb0e63, https://gizmodo.uol.com.br/tag/as-melhores-ofertas-do-dia/
f68b1cd2-5337-48be-a03e-1c846ab4f29b, https://gizmodo.uol.com.br/page/1/
cbd777df-27bb-4780-842f-c3d17a5a5e55, https://gizmodo.uol.com.br/astronomos-restos-cometa/
c3306410-821f-4cba-baa0-07fdaaffea47, https://gizmodo.uol.com.br/tecnologia/
4c04d13c-67ca-4bb2-b03f-7e502918a9c8, https://gizmodo.uol.com.br/author/allan-camilo
70f067ea-0c4f-4e6e-8b28-2b4d78a6c31c, https://gizmodo.uol.com.br/lancamentos-amazon-prime-video-dezembro-2020/
d97ef253-a11b-402e-b454-7b95f0cde69c, https://gizmodo.uol.com.br/author/pedro-henrique-ribeiro/
3323dbf6-04bb-408c-b8ad-550a237cb26d, https://gizmodo.uol.com.br/curiosidades/
9d4bb3b2-642c-4980-9f86-5ba7246b98d4, https://gizmodo.uol.com.br/tag/buraco-negro/
2dbcf643-3beb-4044-8f84-188859c601a1, https://gizmodo.uol.com.br/tag/phil-tippett/
5a5909c7-166c-4531-b926-61eeb0e6bc09, https://gizmodo.uol.com.br/abertura-olimpiadas-toquio-musicas-videogame/
ddde437d-9544-4f82-9b8b-9ad9edf5ba40, https://gizmodo.uol.com.br/author/isaac-schultz/page/2/
9089a8ba-e1db-4bc1-a34f-cc9c4194099e, https://gizmodo.uol.com.br/faxinaco-com-desconto-ofertas-em-produtos-de-limpeza-na-amazon/
ee8affe6-44bc-4bf7-b24e-20682b713cc2, https://gizmodo.uol.com.br/samsung-tm-roh-evento-unpacked-agosto-2021/
19a30546-c5d8-4d87-a376-e33d841fa728, https://gizmodo.uol.com.br/estudo-mostra-como-criar-antimateria-a-partir-de-lasers-e-plastico/
79777593-3ac7-4d35-9ea5-428c719b90e9, https://gizmodo.uol.com.br/author/allan-camilo/page/3/
9934c164-b697-4600-98b8-9fcce4b06043, https://gizmodo.uol.com.br/imunidade-de-rebanho-covid-19-pesquisas/
a4ee2da0-bc7f-4f4c-886a-e1adc71b35dd, https://gizmodo.uol.com.br/author/beatriz-lourenco/page/3/
a2ec25ec-1dd6-4aae-92fb-586dd79bf678, https://gizmodo.uol.com.br/promocoes-jogos-playstation-25-07-2021/
80525445-0d90-4721-a342-5fc07dd59366, https://gizmodo.uol.com.br/sem-categoria/page/2/
56bbfedc-fee6-4f34-9c6c-9261c5b5ff98, https://gizmodo.uol.com.br/perguntamos-sobre-ciencia-a-estes-5-lideres-religiosos/
81142494-6939-4f7a-826f-0c9af6fabd6e, https://gizmodo.uol.com.br/melhores-widgets-ios-14-dezembro-2020/
84bc1dcf-6708-4786-a168-996a255305fa, https://gizmodo.uol.com.br/author/giovanna-breve/
842ce135-c0cf-4ef8-85d3-c38f9e2172b2, https://gizmodo.uol.com.br/page/3/
3bc84274-8c53-4345-8b58-a86b4706592a, https://gizmodo.uol.com.br/ofertas/
02c528d7-f10e-4562-86e5-21979832c120, https://gizmodo.uol.com.br/tecnologia/redes-sociais/
5b3cb074-d883-4524-a221-981bfae7e6c7, https://gizmodo.uol.com.br/tag/variante-delta/
6fd9cbcd-1647-462e-9d87-9e6ac50f96eb, https://gizmodo.uol.com.br/author/beatriz-lourenco
c7dd10d0-a98d-476f-8b2e-fdd053aa6403, https://gizmodo.uol.com.br/ate-que-ponto-as-pessoas-vacinadas-devem-se-preocupar-com-a-variante-delta/
07fbde44-e797-4505-ad4d-2d24ebf574c0, https://gizmodo.uol.com.br/ciencia/arqueologia/
b226276d-6a56-4338-9d2a-f1074d251827, https://gizmodo.uol.com.br/tecnologia/eletronicos/
01cc58ef-3943-4311-b0f0-9e0aabc6cb08, https://gizmodo.uol.com.br/ciencia/animais/
1a1c17a0-f92a-44f3-9fec-08db8e8b3fd9, https://gizmodo.uol.com.br/tag/sao-paulo/
eef12d75-8add-4cb0-94f3-08e8717c4a9c, https://gizmodo.uol.com.br/apenas-20-empresas-sao-responsaveis-por-mais-de-50-do-plastico-descartado-globalmente/
4a62bc09-c208-4272-adbf-ba28ca15f016, https://gizmodo.uol.com.br/review-tv-8k-tcl-x915/
1e26fdc3-3a18-433c-87c5-72a1e2856a98, https://gizmodo.uol.com.br/estas-estrelas-de-neutrons-tem-montanhas-com-menos-de-1-milimetro-de-altura/
7026f22c-9827-4067-8c2d-f0b09bf04c2f, https://gizmodo.uol.com.br/amazon-prime/
b6d1fe1c-6942-4ad0-96fb-11ca38392c7c, https://gizmodo.uol.com.br/editorial/
e0304882-3c99-4871-a3e4-e2aff4bcbab0, https://gizmodo.uol.com.br/tecnologia/streaming/spotify/
0b41bc93-98f4-426f-a2e3-094988bf3e03, https://gizmodo.uol.com.br/page/5276/
165bfdea-f05c-4d7e-ab3d-3bf8beab43ce, https://gizmodo.uol.com.br/11-cursos-da-domestika-para-quem-quer-aprimorar-a-escrita/
cd1b9abe-c1f6-421b-b8ce-52db40f6a769, https://gizmodo.uol.com.br/tecnologia/google/chrome/
1ac1d31e-8220-4f48-ba72-152d68bc0e04, https://gizmodo.uol.com.br/tecnologia/eletronicos/acessorios/
dcab93a0-e883-4400-a802-5075f14c4e9a, https://gizmodo.uol.com.br/author/victoria-song/
96e8f9bb-c28e-4ca4-a2c4-e682018afea7, https://gizmodo.uol.com.br/bernardinelli-bernstein-maior-cometa-sol/
fd0af6b5-863d-448e-bd52-51945a8cb370, https://gizmodo.uol.com.br/nathalie-emmanuel-de-got-vai-estrelar-the-bride-terror-inspirado-em-dracula/
a4949b29-e7c5-4adf-bcee-183288f73dcb, https://gizmodo.uol.com.br/tag/produtos-amazon/
0fb723c6-bb13-468e-9139-0322f4f36403, https://gizmodo.uol.com.br/ciencia/natureza/
1c6aa312-8b7e-4297-8ecd-09ae93ac3879, https://gizmodo.uol.com.br/nasa-conserta-telescopio-hubble/
82c6b6ff-3d9c-4809-90f7-c2a9a61fdccc, https://gizmodo.uol.com.br/apple-music-android-audio-espacial-lossless-dolby-atmos/
72c348d3-803f-4a4b-8314-17f940bbd47e, https://gizmodo.uol.com.br/days-of-play-ofertas-de-jogos-para-ps4-e-ps5-a-partir-de-r-40/
4a974ae7-1e73-416e-b42b-95f38065e7f2, https://gizmodo.uol.com.br/critica/
7f1c52c2-dd91-495f-bb75-0da1e8f737e8, https://gizmodo.uol.com.br/em-decimo-voo-ingenuity-ja-voou-mais-de-uma-milha-em-marte/
eada94cc-3afd-4a95-b65c-e79244c049fe, https://gizmodo.uol.com.br/tecnologia/streaming/
441bafd4-9039-4c07-ae10-3d94152563a0, https://gizmodo.uol.com.br/tecnologia/review/page/3/
7d8f418d-0a8b-4cb8-a742-6015fc79a586, https://gizmodo.uol.com.br/ciencia/page/520/
56c6da1b-c3b5-4aa4-a7c8-c0d95b18546a, https://gizmodo.uol.com.br/quem-somos/
acf6aa69-1e63-4d92-a7b1-5582745b6205, https://gizmodo.uol.com.br/facebook-diminui-alcance-perfis-noticias-falsas/
c8e57e7b-c4e0-4317-9282-eb493d8ad9c5, https://gizmodo.uol.com.br/author/ingrid-oliveira
d706cf56-bfa0-4246-95a4-9763ffebad8d, https://gizmodo.uol.com.br/cachorros-no-espaco-joao-e-maria-e-robos-gigantes-chegam-as-animacoes-infantis-da-netflix/
43e3c8cd-cf23-4ad3-a626-ed6e220c92c3, https://gizmodo.uol.com.br/tag/moto-edge-20-lite/
e055cbf6-9f24-45ee-8100-cb19d902455d, https://gizmodo.uol.com.br/author/erika/
e6711b22-c2f4-4944-bd26-b708ab66be36, https://gizmodo.uol.com.br/tag/moto-edge-20/
589d2690-4e9f-4a77-b4e0-291e068e2abc, https://gizmodo.uol.com.br/sucesso-na-china-rpg-street-fighter-duel-sera-lancado-no-resto-do-mundo/
ad06b31f-58ca-4ec3-8271-1843a2220538, https://gizmodo.uol.com.br/curiosidades/cultura/page/2/
a787a807-d89c-4dc7-b93c-d310aefe901e, https://gizmodo.uol.com.br/3-jogos-em-promocao-no-xbox-live-gold-vampyr-hood-e-mafia-iii/
e4e14188-6c10-406f-a102-80526ac28ce0, https://gizmodo.uol.com.br/page/5/
b4d94c98-c223-491a-a6fe-97edf2e0fe2c, https://gizmodo.uol.com.br/aprimore-seus-conhecimentos-em-ciencia-de-dados-com-esses-cursos-da-udemy/
d2268bdc-330d-4813-a5e1-a714e66b6ecb, https://gizmodo.uol.com.br/europa-lua-jupiter-provas-existencia-vida/
e0de4631-aa79-430a-af24-792c506e32fd, https://gizmodo.uol.com.br/tag/apple/
4290d05a-7e89-4d3b-9127-bfee3fc6f1c7, https://gizmodo.uol.com.br/author/beth-elderkin/
33bbc134-2a9e-452f-b143-2015417b5617, https://gizmodo.uol.com.br/tag/as-melhores-ofertas-do-fim-de-semana/
43da3ef7-deb2-43f2-8ed7-d1a39ae85559, https://gizmodo.uol.com.br/sobre-o-gizmodo-brasil/
f19a7d06-4065-4c9a-ac42-ef66902ee52e, https://gizmodo.uol.com.br/tag/marvel/
9ba167fe-7711-405e-9176-906edd84313e, https://gizmodo.uol.com.br/qr-codes-pandemia-privacidade/
49b0348c-cb01-4a5f-a4b6-05f9099261d5, https://gizmodo.uol.com.br/o-seu-cachorro-sabe-quando-voce-esta-mentindo-dizem-cientistas/
c4783248-eedd-4ab3-a3c5-af73598bb574, https://gizmodo.uol.com.br/tag/moto-edge-20-pro/
d18e96a9-789f-4ce0-b06e-67b1c097f94c, https://gizmodo.uol.com.br/tecnologia/amazon/
bf49672d-414e-4735-9b4d-5d38b648445f, https://gizmodo.uol.com.br/apple-imac-maior-chip-m1x-2022/
79856ea9-a9cf-43eb-bc04-a1308a250033, https://gizmodo.uol.com.br/a-guerra-do-amanha-e-divertido-mas-pouco-inovador-critica-sem-spoilers/
980be3da-cb69-4a71-8322-4e4c7b57d85f, https://gizmodo.uol.com.br/author/f451/
436b544a-7a8f-4a34-a40a-a5650ec93d36, https://gizmodo.uol.com.br/lagoa-da-patagonia-fica-cor-de-rosa-apos-o-despejo-de-substancia-quimica/
968d0430-9ded-4419-94b8-f52d49dc9292, https://gizmodo.uol.com.br/author/victoria-song/page/28/
24aac1e4-ff43-4581-800f-f3c28319571e, https://gizmodo.uol.com.br/tag/patagonia/
b48a426b-efcf-4b06-b0cd-f9de66cda9df, https://gizmodo.uol.com.br/page/4/
10043aa1-d191-4d44-8c0c-17b4d97aa8a6, https://gizmodo.uol.com.br/desvantagem-conectar-com-google-facebook-twitter-apple/
d70f7215-e3a4-4116-8aac-a6f68b6a70dd, https://gizmodo.uol.com.br/author/lucas-ropek/
c6aaaba1-dee0-4ea0-9aed-00541bf1c857, https://gizmodo.uol.com.br/author/ed-cara/
e99a04e6-8621-44ec-b556-dcc0b4c44fe8, https://gizmodo.uol.com.br/ciencia/
8ca579ff-e7bd-422a-824a-c753db6d893a, https://gizmodo.uol.com.br/astronomos-observam-luz-refletida-atras-de-um-buraco-negro-pela-primeira-vez/
c2dad682-b769-4396-a0c2-658a76c6c37c, https://gizmodo.uol.com.br/the-pirate-bay-bloqueado-brasil/
49174787-875b-48f7-8eb0-deb845939f7a, https://gizmodo.uol.com.br/tudo-o-que-voce-precisa-para-comecar-seu-podcast-gastando-pouco/
7f631d77-fe60-4aaa-bb61-ae338b958a65, https://gizmodo.uol.com.br/tecnologia/dicas/page/3/
7468b8d6-de7f-491c-80a9-e7e3ca5aa0b6, https://gizmodo.uol.com.br/tag/xbox/
b3e7c39d-607e-413f-8e0f-6b20c6cde56e, https://gizmodo.uol.com.br/vacinacao-gripe-ampliada-ministerio-saude/
6ea80905-e702-44c5-adbd-3f0804a914c3, https://gizmodo.uol.com.br/tecnologia/redes-sociais/instagram/
925a89ec-8708-4c2a-bbc0-c4153c019fe1, https://gizmodo.uol.com.br/ajude-o-gizmodo-brasil-a-te-conhecer-melhor/
eca768f0-c549-4270-ace2-b3f63eb32c2a, https://gizmodo.uol.com.br/tag/hubble/
b5fdc73c-de3b-44d9-921a-2bc633749aac, https://gizmodo.uol.com.br/rebel-moon-zack-snyder-netflix/
67562cb0-e0e1-4ad7-8704-c8b9b320583a, https://gizmodo.uol.com.br/uma-estrada-do-periodo-romano-foi-encontrada-submersa-no-famoso-lago-de-veneza/
d491d396-394e-4658-b808-92e706bee935, https://gizmodo.uol.com.br/ofertas/educacao/
25682452-05f1-47df-be07-06bdd5daa90b, https://gizmodo.uol.com.br/tag/coronavirus/
75c56b81-6b4e-4b3e-aa41-45b26d94ea65, https://gizmodo.uol.com.br/author/james-whitbrook/
fcbc9097-5f87-43d4-bf04-523e82dfe99b, https://gizmodo.uol.com.br/3-jogos-em-promocao-dying-light-overcooked-2-e-titanfall-2/
414230f7-0a45-49ea-8c06-c98a2651ff5a, https://gizmodo.uol.com.br/domestika-basics-mais-de-5-cursos-pelo-preco-de-1/
f996e689-94f8-46cd-87b3-bc4ea35a3821, https://gizmodo.uol.com.br/dia-do-vestibulando-livros-que-todo-estudante-precisa-para-se-dar-bem-nas-provas/
b1efccca-0e44-40d8-beab-aa76f9f4b416, https://gizmodo.uol.com.br/espaco/page/248/
ecbefce6-1305-478a-92e4-2fcb085c9851, https://gizmodo.uol.com.br/tag/destaques
cca462ee-f958-4818-87f5-ed57d6cb5ff8, https://gizmodo.uol.com.br/dispositivos-amazon-para-tornar-sua-vida-mais-pratica/
7c7fbf69-fb4e-41c1-996e-83f1a3934ba2, https://gizmodo.uol.com.br/the-last-of-us-da-hbo-pode-ser-mais-caro-do-que-game-of-thrones/
3b1e9e3f-ae47-4249-88f4-469dc0cf7e52, https://gizmodo.uol.com.br/sobre-spicy-media/
a289cdce-44f7-4801-a2d4-23fed1948fc9, https://gizmodo.uol.com.br/tag/covid-19/
bbb95f1b-8988-4dfb-9fd2-cff684cebb61, https://gizmodo.uol.com.br/author/germain-lussier/
46cd8f72-168f-4b27-b7fc-6261bb7084c2, https://gizmodo.uol.com.br/aproveite-ofertas-antecipadas-do-prime-day-em-itens-para-casa-papelaria-e-muito-mais/
280996e4-d97a-425e-a0f9-c9d2e5f5c3e4, https://gizmodo.uol.com.br/tecnologia/jogos/playstation-5/
9786238e-066f-4e8b-9c86-fc418ad6a03d, https://gizmodo.uol.com.br/tag/extraterrestre/
32645ad8-5a53-4983-8a53-669ca673702b, https://gizmodo.uol.com.br/punkspider-programa-hackear-sites/
c9626370-1853-42be-95bd-0744e6272101, https://gizmodo.uol.com.br/fbi-celulares-anom-venda-internet/
aefa9baa-295a-49b3-b345-0f934e5126c1, https://gizmodo.uol.com.br/spotify-aumenta-preco-do-premium-no-brasil-e-cria-miniplayer-com-facebook/
fecaa3a8-5304-43d6-8641-0106cee9101e, https://gizmodo.uol.com.br/tag/ovinis/
db35d633-3cf4-409b-84fe-ee8c495d0b90, https://gizmodo.uol.com.br/tag/american-horror-story/
9ed7013b-db66-46eb-9808-d3517bfceb4b, https://gizmodo.uol.com.br/author/laura-castanho/
312fdd4c-f250-4686-a9bd-734153993f3c, https://gizmodo.uol.com.br/fotografia/
278d9555-4af2-4f03-ac7c-3a38525f21f1, https://gizmodo.uol.com.br/google-adia-bloqueio-cookies-terceiros-2023/
fe962480-4a33-428f-a54d-834e23901969, https://gizmodo.uol.com.br/tag/jupiter/
3d9aac3d-9ce9-4e53-9bcc-a7784bd0e26d, https://gizmodo.uol.com.br/99-dos-americanos-que-morreram-de-covid-19-nao-foram-totalmente-vacinados/
2c1346ab-bf18-42b0-ac6f-6ecdb26dcbdd, https://gizmodo.uol.com.br/o-que-havera-de-novo-nos-medicamentos-de-2030/
d54a2ffa-0b58-4c7a-b817-f7e32b055c37, https://gizmodo.uol.com.br/tag/amazon-fire-tv-stick/
807135cc-7222-4276-b2ac-80c549bb4ea4, https://gizmodo.uol.com.br/tecnologia/apple/
6859f17a-8cae-44bd-bb27-c77d2aa4b331, https://gizmodo.uol.com.br/youtube-baba-eletronica-criancas/
b6107b37-b408-4c9f-a4bb-8f93255e2be1, https://gizmodo.uol.com.br/author/beatriz-lourenco/
fc3846b8-0305-488d-ac37-fc471f5af991, https://gizmodo.uol.com.br/tag/batman/
1d18a84e-6810-4080-b957-47051d55db24, https://gizmodo.uol.com.br/what-if-marvel-trailer-1/
d237666b-bbc1-4952-98ed-b5652a08bcd3, https://gizmodo.uol.com.br/author/caio-carvalho/page/2/
b4c4ef51-9f1c-42fa-a2b2-80eb17fa3136, https://gizmodo.uol.com.br/trailer-de-settlers-conta-os-misterios-de-uma-colonia-marciana/
40958f6c-4048-485e-b4a0-fcdd83de8d58, https://gizmodo.uol.com.br/mande-sua-dica/
85c3ffb8-63c0-4ee1-8701-05a05d7b5736, https://gizmodo.uol.com.br/ofertas-de-acessorios-de-eletronicos-por-ate-r-50-na-amazon/
4b2158b1-96ac-4fc1-a7aa-a3fd16be15d4, https://gizmodo.uol.com.br/michael-b-jordan-minisserie-superman-hbo-max/
3f9bb910-ddc8-4011-bad6-16e6562f4b0a, https://gizmodo.uol.com.br/projeto-galileo-ira-buscar-tecnologias-alienigenas-no-sistema-solar/
a62d5857-7f68-47f1-9294-b1245455cdf2, https://gizmodo.uol.com.br/tag/destaques/page/3/
ea65aac5-99fe-41ab-a0db-690273d88cdb, https://gizmodo.uol.com.br/espaco/page/2/
ba48a5a8-a642-43f9-bab8-ca986bb69e00, https://gizmodo.uol.com.br/page/5277/
4878171b-77f8-4c3d-8f9f-f2a69b3185c0, https://gizmodo.uol.com.br/o-que-deve-saber-wi-fi-6/
e26363f8-f9db-4e77-9e4e-6aa1f8e47d25, https://gizmodo.uol.com.br/3-jogos-em-promocao-no-playstation-nba-2k21-fifa-21-e-mafia-trilogy/
e9b145ab-aa3f-4099-949d-8a9997a3b8b2, https://gizmodo.uol.com.br/tag/smartphones/
41600df6-9acc-41bc-a5e0-fb526ea48b0f, https://gizmodo.uol.com.br/funcionarios-da-blizzard-assinam-carta-a-lideres-da-empresa-comentando-acao-judicial/
a6ec196d-3b96-4902-9282-113f9ac0e93a, https://gizmodo.uol.com.br/motorola-moto-g10-power-preco-lancamento-india/
520aabad-dc6c-4175-a0c0-86ed6234ea94, https://gizmodo.uol.com.br/author/allan-camilo/
48f7c2ef-8b35-46ef-9d10-0d0f2bda7b89, https://gizmodo.uol.com.br/nasa-spacex-contrato-missao-lua-europa-jupiter/
d9767547-7e68-418e-b074-c5b641af6e78, https://gizmodo.uol.com.br/author/shoshana-wodinsky/
a0f4e824-5d94-4752-8f8c-ca1e6af668fa, https://gizmodo.uol.com.br/motorola-moto-g10-moto-g30-moto-g100-tudo-sobre/
162b85da-a3d2-4568-a4b0-04dbb1f8ea84, https://gizmodo.uol.com.br/chromecast-o-que-e/
aad3f795-cb85-42a8-bb06-a1f99e4c1d76, https://gizmodo.uol.com.br/author/isaac-schultz/
7f7536a6-b8e0-4ea3-9ade-ef6a8f9bac34, https://gizmodo.uol.com.br/tag/ofertas-de-livros/
33932f70-ad19-449c-b6fc-0faae22c9b6c, https://gizmodo.uol.com.br/quem-tem-a-melhor-camera-huawei-p30-pro-vs-iphone-xs-max-vs-galaxy-s10/
8612a0f3-d0ec-43c3-99c1-5a3384f65b8e, https://gizmodo.uol.com.br/nintendo-switch-entenda-o-problema-de-drift-dos-joy-con-e-saiba-como-resolver/
666907c0-08c9-478d-8a6c-75f5b3d4991a, https://gizmodo.uol.com.br/sao-paulo-antecipa-vacinacao-e-amplia-funcionamento-do-comercio-em-agosto/
e1b8a323-b877-4610-ac74-fb91f15c7549, https://gizmodo.uol.com.br/tag/prime-day/
a9f43076-e88b-4819-b7fb-f20fa0093d6f, https://gizmodo.uol.com.br/sem-categoria/
1d1450be-f5d6-45b5-ae8a-d6a14e9e538e, https://gizmodo.uol.com.br/star-wars-the-high-republic-sdcc/
271719f7-0410-4b86-a3b2-18c5dc284729, https://gizmodo.uol.com.br/viuva-negra-bilheteria-julho/
bc99175f-83fa-47a7-b9eb-bf67e81c26f8, https://gizmodo.uol.com.br/tecnologia/eletronicos/page/2/
a8c9c91c-fcb2-4bc6-a68b-ee7047841a9f, https://gizmodo.uol.com.br/como-descobrir-sites-aplicativos-viciado/
52e51f31-f4c6-4297-98af-1de34b061afc, https://gizmodo.uol.com.br/tecnologia/jogos/page/3/
b6bb2f6d-2ef4-4c7f-958e-547e6c15db55, https://gizmodo.uol.com.br/ofertas/page/17/
be918d41-468e-4696-bb6e-842b51e51f4e, https://gizmodo.uol.com.br/pandemia-quebrou-inteligencia-artificial/
4bc7aece-debc-4c59-93fa-3e96092fe942, https://gizmodo.uol.com.br/author/kaluanbernardo/page/4/
0a8fb81f-5551-4d73-b6ff-de90d5e86bf9, https://gizmodo.uol.com.br/tecnologia/jogos/page/2/
e1a29e0b-e527-4e37-bb1e-4b4376d0ef20, https://gizmodo.uol.com.br/tag/vacinas/
2610ccfc-2ba1-4970-8214-00492231e052, https://gizmodo.uol.com.br/cursos-criativos-com-descontos-confira-as-promocoes-da-domestika/
550b24cd-276e-481b-9b8b-c3cde5981de3, https://gizmodo.uol.com.br/alienigenas-de-1-715-estrelas-poderiam-ter-visto-a-terra-nos-ultimos-5-mil-anos-sugere-estudo/
0c951f00-8160-4d94-bae5-b816aadf577b, https://gizmodo.uol.com.br/tag/ofertas-do-dia/
4f794196-fe83-4bc8-a946-7a0bdca4c262, https://gizmodo.uol.com.br/ei-gamer-confira-essas-ofertas-que-sao-perfeitas-para-quem-ama-jogar/
e7cadd68-9430-46fe-a158-85628938acf5, https://gizmodo.uol.com.br/confira-as-primeiras-fotos-de-ganimedes-maior-lua-de-jupiter-feitas-pela-sonda-juno-da-nasa/
f177153c-0516-4df7-acd2-78417d1eb9d3, https://gizmodo.uol.com.br/empresa-esta-criando-orelhas-de-gatos-que-se-movem-por-ondas-cerebrais/
a3a27f9a-61e4-47ac-9da5-3efd3afdce06, https://gizmodo.uol.com.br/trailer-de-ghostbusters-mais-alem-mostra-elenco-de-peso/
62198f0f-3df5-4b70-af65-7a4ab6378f2a, https://gizmodo.uol.com.br/author/alessandro-junior/
dad51894-fb80-445d-bed6-94adf5f5dcaa, https://gizmodo.uol.com.br/criador-dogecoin-criptomoeda-farsa/
97cfe6fe-4f11-4bc1-87da-19e4fcdf239a, https://gizmodo.uol.com.br/author/george-dvorsky/page/128/
f857ba99-15b1-4e56-a144-62e199346e13, https://gizmodo.uol.com.br/assista-ao-trailer-de-mad-god-animacao-que-demorou-30-anos-para-ser-concluida/
1eec979a-906a-4745-9963-1a0d764a914f, https://gizmodo.uol.com.br/tag/vestibular/
7f17a0c8-365f-4cf4-8bd6-07105e831029, https://gizmodo.uol.com.br/apple-escassez-chips-iphone-13-ipads/
34de0184-2ce8-404d-ab76-06fd0ab32a2a, https://gizmodo.uol.com.br/tag/playstation-4/
91f11a3a-b441-4765-b88e-b943cab17abd, https://gizmodo.uol.com.br/ofertas/page/3/
20d8f671-9abe-4aea-8271-ef66de956329, https://gizmodo.uol.com.br/gizmodo/
36a6881c-66e4-4d46-bef9-921676f317b2, https://gizmodo.uol.com.br/author/george-dvorsky/
0c5e810d-5dc8-4b5b-8498-4551c7eb8d40, https://gizmodo.uol.com.br/ciencia/page/3/
11a00c23-b388-44eb-9da6-0031da23fd7a, https://gizmodo.uol.com.br/hubble-novas-fotos-galaxias/
32d244c0-b208-4a25-8033-8661623f1896, https://gizmodo.uol.com.br/domestika-days-aproveite-uma-semana-para-se-inspirar-e-criar/
e247cb91-622c-4cb3-92f8-cc986157b307, https://gizmodo.uol.com.br/tecnologia/ciberseguranca/privacidade/
fbc73b16-621c-4426-87bb-a248286e06bc, https://gizmodo.uol.com.br/author/james-whitbrook/page/4/
d7cfc2cd-b2a7-45a4-8114-9f15f119987f, https://gizmodo.uol.com.br/sem-categoria/page/5/
91e68571-f433-4be2-8b47-17b02ae860c6, https://gizmodo.uol.com.br/
62ff205e-6118-4256-aec6-76e3c17be7a5, https://gizmodo.uol.com.br/tecnologia/review/
9f52cb19-9833-404a-adba-1dc0f7dda204, https://gizmodo.uol.com.br/lancamentos-disney-plus-dezembro-2020/
79cb67f3-fae7-4670-9a3d-6cacc84b2f95, https://gizmodo.uol.com.br/curiosidades/cultura/page/3/
ef81172d-5c92-4469-806c-74c6f7d664f2, https://gizmodo.uol.com.br/cyberpunk-2077-ganha-atualizacao-de-30-gb-e-a-ultima-antes-de-voltar-para-a-playstation-store/
170a3364-634e-4d2e-ac9e-5a119f874df7, https://gizmodo.uol.com.br/o-fim-do-ipod/
4923523b-afd6-4526-9142-bcc18a82f05d, https://gizmodo.uol.com.br/elon-musk-nao-pagou-nada-em-imposto-de-renda-em-2018/
24f0d9bd-7892-4c0c-8eba-0951503fd6fa, https://gizmodo.uol.com.br/como-proteger-o-seu-celular-antes-de-ir-a-um-protesto/
568352a9-52bb-44f5-98e7-31d3b2d3f4ff, https://gizmodo.uol.com.br/author/caio-carvalho/page/3/
d9d96b5b-df56-41cd-84d0-7c5fdfac4680, https://gizmodo.uol.com.br/author/victoria-song/page/3/
602d30b2-511d-4e86-9443-6c43dce31bed, https://gizmodo.uol.com.br/microsoft-cria-conceito-de-xbox-series-s-portatil-com-monitor-em-uma-mala-de-viagem/
a9e7c2ba-d7d2-4105-81e1-ab0ec9d79e0b, https://gizmodo.uol.com.br/author/david-nield/
6fd72c55-016b-48ae-8bbb-d43014e577ca, https://gizmodo.uol.com.br/promocoes-antecipadas-do-prime-day-24-horas-de-ofertas-exclusivas/
92075558-3c32-41dd-a8f5-735234558413, https://gizmodo.uol.com.br/tecnologia/inteligencia-artificial/
